HomeNo|Channel|StartTime|Activity
39|12|20210222022713|Live
88|73|20210222022708|Live
86|78|20210222022701|Live
43|47|20210222022652|Live
18|59|20210222022652|Live
75|67|20210222022650|Live
18|55|20210222022641|Live
88|41|20210222022639|Live
85|52|20210222022634|Live
34|79|20210222022633|Live
29|18|20210222022629|Live
63|34|20210222022625|Live
1|35|20210222022620|Live
39|55|20210222022613|Live
44|42|20210222022613|Playback
44|20|20210222022609|Playback
73|45|20210222022608|Live
25|73|20210222022604|Live
89|17|20210222022555|Playback
31|42|20210222022550|Playback
18|30|20210222022542|Live
66|20|20210222022537|Live
87|17|20210222022528|Live
40|73|20210222022522|Playback
37|7|20210222022522|Live
86|23|20210222022513|Live
71|2|20210222022509|Playback
88|51|20210222022506|Live
66|4|20210222022504|Live
77|39|20210222022504|Live
61|64|20210222022459|Live
92|58|20210222022456|Live
2|47|20210222022453|Live
91|76|20210222022449|Live
51|64|20210222022441|Live
28|12|20210222022441|Live
77|9|20210222022432|Live
11|95|20210222022430|Live
7|48|20210222022422|Playback
8|77|20210222022422|Playback
15|55|20210222022416|Playback
34|29|20210222022416|Playback
56|65|20210222022410|Playback
94|58|20210222022409|Live
74|22|20210222022405|Live
52|42|20210222022404|Playback
9|23|20210222022402|Live
65|86|20210222022354|Playback
54|89|20210222022346|Live
31|45|20210222022341|Live
51|76|20210222022340|Live
58|52|20210222022336|Playback
27|54|20210222022330|Playback
36|1|20210222022322|Live
3|51|20210222022318|Live
42|47|20210222022310|Live
49|80|20210222022309|Live
16|53|20210222022304|Live
12|34|20210222022304|Live
96|4|20210222022304|Playback
14|97|20210222022300|Live
44|27|20210222022257|Playback
72|55|20210222022254|Live
31|66|20210222022254|Live
33|52|20210222022254|Playback
7|9|20210222022246|Playback
15|69|20210222022237|Playback
61|91|20210222022229|Playback
92|39|20210222022228|Live
31|82|20210222022222|Playback
85|63|20210222022213|Playback
40|63|20210222022208|Live
46|13|20210222022159|Live
47|56|20210222022156|Live
56|6|20210222022153|Live
8|72|20210222022151|Live
20|16|20210222022148|Live
37|83|20210222022146|Live
62|95|20210222022143|Live
98|56|20210222022143|Live
75|43|20210222022140|Live
97|11|20210222022134|Live
42|86|20210222022132|Live
38|61|20210222022131|Live
92|28|20210222022126|Live
39|77|20210222022124|Live
87|3|20210222022117|Playback
88|71|20210222022113|Live
6|34|20210222022108|Live
80|26|20210222022108|Playback
66|56|20210222022108|Playback
69|11|20210222022104|Live
82|96|20210222022057|Playback
68|5|20210222022051|Live
56|80|20210222022044|Live
70|76|20210222022040|Live
77|35|20210222022031|Live
28|41|20210222022028|Live
96|28|20210222022020|Playback
95|89|20210222022012|Live
75|86|20210222022011|Live
48|31|20210222022003|Live
8|80|20210222021957|Live
13|52|20210222021957|Live
41|37|20210222021952|Playback
53|99|20210222021951|Live
48|26|20210222021946|Live
12|4|20210222021938|Live
83|24|20210222021935|Live
75|34|20210222021931|Playback
4|85|20210222021931|Live
96|63|20210222021926|Playback
57|96|20210222021920|Live
99|16|20210222021915|Live
21|83|20210222021914|Live
22|16|20210222021905|Live
89|21|20210222021904|Playback
74|71|20210222021855|Live
80|90|20210222021851|Live
11|81|20210222021847|Live
75|48|20210222021839|Playback
11|62|20210222021830|Playback
85|17|20210222021823|Live
31|96|20210222021819|Live
79|37|20210222021817|Live
92|14|20210222021815|Live
100|91|20210222021806|Live
54|1|20210222021806|Playback
21|9|20210222021758|Live
12|83|20210222021752|Playback
54|86|20210222021749|Live
2|2|20210222021740|Live
39|25|20210222021738|Live
29|42|20210222021729|Playback
35|40|20210222021721|Live
62|24|20210222021713|Live
28|71|20210222021709|Playback
87|43|20210222021705|Live
25|0|20210222021656|Live
63|55|20210222021649|Playback
58|91|20210222021644|Playback
58|68|20210222021644|Playback
50|53|20210222021644|Live
82|14|20210222021640|Live
4|39|20210222021640|Live
98|20|20210222021640|Live
9|77|20210222021640|Live
15|10|20210222021639|Playback
87|41|20210222021630|Playback
62|64|20210222021628|Live
97|23|20210222021627|Live
86|22|20210222021622|Live
93|88|20210222021614|Playback
51|48|20210222021609|Live
64|85|20210222021605|Live
41|33|20210222021556|Live
4|6|20210222021551|Live
81|77|20210222021550|Playback
28|45|20210222021542|Live
79|61|20210222021542|Playback
42|53|20210222021541|Live
22|71|20210222021540|Live
28|90|20210222021533|Live
81|4|20210222021525|Live
83|30|20210222021520|Live
67|88|20210222021512|Live
75|62|20210222021503|Live
40|66|20210222021459|Playback
96|60|20210222021453|Live
57|63|20210222021446|Live
2|5|20210222021443|Live
44|29|20210222021439|Playback
73|13|20210222021435|Live
97|21|20210222021435|Live
21|48|20210222021427|Live
13|14|20210222021421|Live
3|33|20210222021420|Playback
98|26|20210222021420|Live
82|75|20210222021414|Live
32|50|20210222021405|Live
90|3|20210222021402|Playback
50|79|20210222021357|Live
23|63|20210222021352|Live
86|45|20210222021352|Live
95|18|20210222021348|Live
72|24|20210222021345|Playback
47|7|20210222021341|Playback
67|91|20210222021338|Live
90|84|20210222021333|Live
86|91|20210222021329|Live
97|69|20210222021322|Live
4|75|20210222021313|Live
31|16|20210222021308|Live
11|59|20210222021303|Playback
42|60|20210222021254|Playback
29|38|20210222021250|Playback
88|77|20210222021247|Live
97|97|20210222021243|Playback
67|91|20210222021237|Live
82|59|20210222021231|Playback
72|88|20210222021229|Live
100|97|20210222021220|Live
56|72|20210222021218|Playback
68|57|20210222021217|Playback
89|93|20210222021216|Live
56|12|20210222021216|Live
36|10|20210222021207|Live
100|66|20210222021205|Live
55|21|20210222021203|Playback
14|58|20210222021200|Live
62|23|20210222021159|Live
62|4|20210222021151|Playback
25|75|20210222021149|Live
30|57|20210222021148|Live
42|85|20210222021139|Live
55|31|20210222021131|Live
5|3|20210222021130|Playback
81|63|20210222021122|Live
3|67|20210222021120|Playback
42|17|20210222021120|Playback
92|17|20210222021120|Live
100|16|20210222021112|Playback
71|12|20210222021107|Playback
29|87|20210222021058|Live
1|78|20210222021055|Live
14|32|20210222021048|Playback
25|46|20210222021044|Playback
45|38|20210222021044|Playback
97|59|20210222021037|Playback
48|88|20210222021033|Live
80|19|20210222021027|Live
73|6|20210222021027|Live
25|2|20210222021023|Live
100|33|20210222021016|Playback
6|50|20210222021009|Live
1|39|20210222021000|Live
74|43|20210222020959|Live
44|90|20210222020956|Live
92|90|20210222020950|Live
64|31|20210222020949|Live
75|72|20210222020947|Playback
95|53|20210222020938|Live
100|77|20210222020930|Live
36|73|20210222020924|Live
77|46|20210222020915|Live
3|53|20210222020913|Playback
85|81|20210222020909|Live
8|79|20210222020904|Live
77|18|20210222020904|Live
47|5|20210222020855|Live
16|42|20210222020853|Live
78|60|20210222020846|Live
67|21|20210222020843|Playback
82|42|20210222020841|Live
17|9|20210222020835|Live
92|58|20210222020828|Live
7|6|20210222020822|Live
89|4|20210222020818|Live
61|21|20210222020811|Playback
9|68|20210222020810|Playback
63|31|20210222020803|Playback
20|49|20210222020802|Playback
93|77|20210222020802|Live
12|72|20210222020757|Playback
95|11|20210222020755|Playback
56|96|20210222020750|Playback
12|10|20210222020741|Live
23|76|20210222020736|Live
99|56|20210222020729|Live
97|58|20210222020721|Live
13|45|20210222020716|Live
4|36|20210222020710|Live
63|5|20210222020704|Live
68|86|20210222020659|Live
70|58|20210222020650|Playback
43|77|20210222020646|Live
37|76|20210222020643|Playback
41|4|20210222020642|Live
16|21|20210222020641|Live
61|86|20210222020638|Live
84|12|20210222020638|Playback
97|85|20210222020637|Live
28|64|20210222020628|Playback
86|14|20210222020619|Live
74|87|20210222020619|Playback
69|40|20210222020619|Playback
47|33|20210222020612|Live
42|92|20210222020605|Playback
2|16|20210222020604|Live
92|47|20210222020600|Live
73|11|20210222020553|Live
30|53|20210222020545|Live
34|38|20210222020536|Live
88|81|20210222020530|Live
38|9|20210222020530|Playback
67|4|20210222020521|Live
81|98|20210222020516|Playback
36|21|20210222020508|Live
12|57|20210222020459|Live
89|48|20210222020453|Live
32|99|20210222020449|Playback
78|52|20210222020445|Live
85|6|20210222020437|Live
13|30|20210222020437|Playback
64|84|20210222020435|Live
69|58|20210222020433|Live
8|1|20210222020432|Live
87|91|20210222020431|Live
29|56|20210222020427|Live
59|21|20210222020427|Live
72|2|20210222020422|Live
87|28|20210222020415|Live
52|56|20210222020407|Live
96|75|20210222020358|Live
78|72|20210222020355|Playback
86|43|20210222020354|Live
10|84|20210222020353|Live
32|80|20210222020352|Playback
58|59|20210222020348|Playback
57|16|20210222020346|Live
61|25|20210222020337|Live
92|20|20210222020331|Playback
70|36|20210222020324|Live
24|60|20210222020320|Live
88|99|20210222020312|Live
24|68|20210222020306|Playback
37|16|20210222020303|Live
56|82|20210222020303|Playback
87|27|20210222020302|Live
1|93|20210222020254|Live
51|34|20210222020250|Live
48|49|20210222020244|Live
70|77|20210222020239|Live
47|90|20210222020235|Playback
47|77|20210222020229|Live
38|96|20210222020227|Live
90|31|20210222020224|Live
55|25|20210222020223|Live
99|27|20210222020223|Live
2|72|20210222020221|Live
15|70|20210222020212|Playback
62|73|20210222020208|Playback
44|75|20210222020207|Live
77|48|20210222020206|Live
61|7|20210222020203|Playback
7|13|20210222020201|Playback
36|74|20210222020158|Live
19|18|20210222020156|Playback
94|83|20210222020147|Live
52|22|20210222020146|Live
14|16|20210222020138|Live
97|22|20210222020138|Live
37|13|20210222020129|Playback
32|64|20210222020129|Live
23|71|20210222020123|Live
18|34|20210222020122|Live
32|35|20210222020118|Live
9|13|20210222020113|Playback
95|26|20210222020112|Live
88|36|20210222020109|Live
58|51|20210222020106|Live
18|83|20210222020100|Playback
36|26|20210222020054|Playback
55|74|20210222020046|Playback
33|94|20210222020045|Live
33|33|20210222020038|Playback
20|51|20210222020031|Playback
48|3|20210222020026|Live
20|35|20210222020023|Live
62|82|20210222020014|Live
66|88|20210222020007|Playback
75|99|20210222020002|Playback
64|0|20210222020002|Playback
29|11|20210222015953|Playback
33|77|20210222015947|Live
12|86|20210222015944|Live
66|64|20210222015936|Playback
99|28|20210222015933|Playback
50|3|20210222015925|Live
65|52|20210222015920|Live
15|97|20210222015920|Live
24|47|20210222015917|Live
86|95|20210222015911|Live
73|43|20210222015907|Live
81|79|20210222015859|Live
93|14|20210222015858|Live
64|13|20210222015849|Live
17|82|20210222015844|Live
32|13|20210222015837|Playback
42|76|20210222015836|Playback
82|38|20210222015831|Playback
1|83|20210222015826|Live
18|70|20210222015821|Live
64|72|20210222015819|Live
12|28|20210222015810|Live
31|97|20210222015802|Live
44|4|20210222015757|Live
32|35|20210222015748|Playback
67|64|20210222015741|Live
42|18|20210222015735|Live
34|7|20210222015734|Live
17|97|20210222015733|Live
10|78|20210222015729|Live
52|48|20210222015728|Live
62|79|20210222015720|Live
13|8|20210222015711|Live
23|14|20210222015704|Playback
72|15|20210222015702|Live
56|76|20210222015702|Live
15|34|20210222015655|Playback
25|30|20210222015652|Playback
59|24|20210222015649|Live
12|49|20210222015643|Live
81|38|20210222015641|Playback
98|65|20210222015636|Live
69|91|20210222015628|Live
94|47|20210222015624|Playback
62|51|20210222015620|Live
26|25|20210222015619|Live
68|49|20210222015612|Live
56|66|20210222015610|Live
60|6|20210222015609|Playback
86|92|20210222015600|Live
11|65|20210222015559|Live
57|83|20210222015557|Live
3|35|20210222015550|Live
61|49|20210222015544|Live
35|50|20210222015539|Live
31|78|20210222015537|Live
31|68|20210222015533|Playback
5|51|20210222015526|Playback
21|66|20210222015524|Playback
1|36|20210222015516|Live
13|47|20210222015514|Playback
98|0|20210222015506|Playback
97|32|20210222015500|Playback
33|57|20210222015500|Live
13|43|20210222015457|Playback
24|2|20210222015456|Live
48|62|20210222015449|Live
74|3|20210222015445|Live
92|11|20210222015436|Playback
25|60|20210222015430|Playback
97|71|20210222015427|Live
69|27|20210222015425|Live
94|64|20210222015418|Playback
11|69|20210222015413|Live
94|29|20210222015406|Live
16|30|20210222015401|Live
36|74|20210222015401|Live
25|55|20210222015358|Playback
31|58|20210222015355|Live
65|37|20210222015355|Playback
98|63|20210222015347|Live
30|73|20210222015339|Playback
29|30|20210222015336|Live
78|7|20210222015334|Playback
94|85|20210222015333|Live
31|60|20210222015330|Live
72|18|20210222015330|Live
59|46|20210222015327|Playback
74|11|20210222015318|Live
21|5|20210222015318|Live
96|74|20210222015314|Playback
73|61|20210222015311|Live
17|39|20210222015310|Live
59|12|20210222015301|Playback
23|31|20210222015252|Playback
40|6|20210222015251|Live
29|25|20210222015242|Live
19|80|20210222015235|Playback
64|60|20210222015230|Live
25|67|20210222015221|Live
13|78|20210222015217|Live
97|53|20210222015210|Live
60|16|20210222015208|Live
56|93|20210222015208|Live
4|16|20210222015200|Live
13|92|20210222015155|Live
52|17|20210222015150|Live
5|80|20210222015150|Live
2|44|20210222015145|Live
100|37|20210222015145|Live
31|90|20210222015138|Playback
42|99|20210222015130|Live
9|18|20210222015129|Playback
83|16|20210222015125|Live
76|5|20210222015120|Live
79|25|20210222015114|Playback
1|89|20210222015109|Live
33|18|20210222015101|Playback
57|13|20210222015101|Playback
68|76|20210222015056|Live
70|69|20210222015052|Live
92|37|20210222015049|Live
56|55|20210222015048|Playback
69|51|20210222015044|Playback
77|10|20210222015038|Live
8|38|20210222015030|Live
89|20|20210222015030|Live
72|25|20210222015025|Live
42|37|20210222015016|Live
46|21|20210222015010|Live
81|65|20210222015002|Live
48|15|20210222015000|Live
31|87|20210222014959|Live
73|72|20210222014954|Live
16|4|20210222014947|Live
54|36|20210222014940|Live
70|83|20210222014933|Live
7|10|20210222014930|Live
6|92|20210222014923|Live
40|52|20210222014914|Playback
33|96|20210222014914|Live
12|4|20210222014911|Playback
80|64|20210222014905|Live
48|55|20210222014856|Live
69|23|20210222014849|Playback
36|18|20210222014849|Live
51|47|20210222014849|Playback
40|49|20210222014845|Playback
69|16|20210222014840|Playback
80|62|20210222014834|Live
35|54|20210222014827|Live
65|13|20210222014824|Live
59|25|20210222014821|Live
81|31|20210222014816|Playback
28|84|20210222014808|Live
18|44|20210222014808|Live
54|92|20210222014803|Live
50|83|20210222014800|Playback
24|60|20210222014759|Live
24|46|20210222014755|Playback
8|12|20210222014751|Live
81|32|20210222014742|Live
70|91|20210222014736|Live
68|25|20210222014728|Live
77|3|20210222014725|Live
2|97|20210222014723|Live
47|30|20210222014718|Live
66|90|20210222014715|Live
89|41|20210222014706|Live
49|53|20210222014702|Playback
40|90|20210222014659|Live
46|10|20210222014655|Live
68|46|20210222014646|Live
68|94|20210222014639|Live
37|25|20210222014636|Live
46|50|20210222014630|Playback
1|47|20210222014625|Playback
46|91|20210222014620|Live
87|7|20210222014616|Live
74|77|20210222014615|Live
21|9|20210222014609|Live
67|25|20210222014605|Playback
37|57|20210222014557|Live
62|48|20210222014553|Playback
76|7|20210222014546|Live
73|8|20210222014537|Live
97|35|20210222014537|Playback
95|84|20210222014534|Playback
16|8|20210222014527|Live
13|78|20210222014522|Live
87|74|20210222014517|Playback
100|54|20210222014508|Live
86|13|20210222014502|Playback
45|18|20210222014501|Live
24|57|20210222014455|Playback
72|65|20210222014453|Live
31|86|20210222014452|Live
44|81|20210222014444|Playback
56|27|20210222014443|Playback
37|83|20210222014438|Playback
16|33|20210222014434|Live
96|68|20210222014432|Playback
75|42|20210222014428|Playback
46|79|20210222014424|Live
16|12|20210222014423|Live
20|51|20210222014414|Live
79|25|20210222014409|Live
49|27|20210222014400|Playback
29|14|20210222014352|Live
72|22|20210222014350|Live
71|77|20210222014343|Live
49|50|20210222014341|Live
42|73|20210222014335|Live
71|42|20210222014326|Live
52|19|20210222014319|Playback
64|74|20210222014312|Live
21|28|20210222014305|Live
27|72|20210222014303|Live
59|16|20210222014259|Live
60|86|20210222014251|Live
66|98|20210222014249|Live
35|4|20210222014249|Live
83|86|20210222014243|Playback
93|29|20210222014237|Live
53|77|20210222014235|Live
77|94|20210222014227|Live
15|97|20210222014219|Live
64|0|20210222014216|Playback
31|19|20210222014212|Playback
49|56|20210222014206|Playback
29|46|20210222014203|Live
6|42|20210222014154|Live
68|99|20210222014152|Live
32|12|20210222014145|Playback
83|0|20210222014137|Live
38|14|20210222014129|Live
25|87|20210222014120|Live
57|94|20210222014112|Live
53|50|20210222014107|Playback
1|35|20210222014059|Live
2|23|20210222014056|Live
70|35|20210222014049|Live
55|67|20210222014049|Live
